"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000063779",0.139672160457028,0.258966534822229,3.02305956014017,0.0856637223549183,0.93173374144808,NA
"ENSMUSG00000063780",0.0796981755633281,-0.554180039177299,3.02305956014017,-0.183317605277881,0.854548821450734,NA
"ENSMUSG00000063785",260.819045853056,0.251286678397242,0.110342593008192,2.27733164090666,0.022766428838632,0.0998432723044401
"ENSMUSG00000063787",211.481962210354,0.360059094753264,0.105403832459555,3.41599623421117,0.000635491258014692,0.00933236654536296
"ENSMUSG00000063796",255.305161237716,-0.0539489818132277,0.12557376181463,-0.429619858747772,0.66747218887298,0.814108149971705
"ENSMUSG00000063800",298.307833945676,0.0862442484415732,0.105041106858359,0.821052357700953,0.411616445639687,0.619942582508779
"ENSMUSG00000063801",1271.82571463521,0.347348582957216,0.075937445442219,4.57414100427588,4.78177736357763e-06,0.000289205893648016
"ENSMUSG00000063802",770.025037450935,-0.231686078502282,0.131171225427214,-1.76628736788651,0.0773476497782644,0.220026303646528
"ENSMUSG00000063804",197.71762028656,0.313916326213572,0.137802144460046,2.27802206884079,0.022725262767426,0.0997973327008132
"ENSMUSG00000063808",356.96593800221,-0.120022522160718,0.0866300172288128,-1.38546113691409,0.165911507982047,0.359535855375461
"ENSMUSG00000063810",291.768816765379,0.165102673314872,0.0977783011682407,1.68854102947433,0.0913074198278875,0.245631670914825
"ENSMUSG00000063816",0.125734520355736,-0.842715029138493,3.02305956014017,-0.278762297723112,0.780427249969119,NA
"ENSMUSG00000063820",1.06956925918382,-0.710460116750606,1.05567109622708,-0.672993813404343,0.500951226788947,NA
"ENSMUSG00000063821",0.404081594732183,1.29490522753018,1.40209882656377,0.923547757830809,0.355721824382818,NA
"ENSMUSG00000063823",1.87140507283834,0.542233492708436,0.624067622840982,0.868869771259712,0.384918365264105,NA
"ENSMUSG00000063827",0.065075797203746,-0.00333925719693839,3.02305956014017,-0.00110459523886574,0.999118660692198,NA
"ENSMUSG00000063830",1.02799229927645,1.63072649052794,0.938094409867497,1.73833941805311,0.0821510246239495,NA
"ENSMUSG00000063838",6.97993381470255,-0.151876648472856,0.419330694367533,-0.362188245489465,0.717211362867198,0.845284820522055
"ENSMUSG00000063842",1.07297412422392,0.150265544677843,1.40968255042507,0.106595307314071,0.915110041594942,NA
"ENSMUSG00000063844",7.96996863259926,-0.107469246126824,0.298738338797777,-0.359743736138175,0.719038781953465,0.846748655166095
"ENSMUSG00000063846",0,NA,NA,NA,NA,NA
"ENSMUSG00000063849",386.063321614296,0.0477089375950906,0.0873794416063166,0.545997281718057,0.58506780573781,0.758107418035004
"ENSMUSG00000063851",0.0737578924925765,-0.554180039177299,3.02305956014017,-0.183317605277881,0.854548821450734,NA
"ENSMUSG00000063856",902.595450611292,-0.120301000438008,0.094984481752221,-1.2665332085701,0.205322247907166,0.409182959721308
"ENSMUSG00000063867",0.829512061386837,-2.41320228453189,1.50082758497473,-1.60791439915633,0.107853927783439,NA
"ENSMUSG00000063870",5058.43436931892,-0.0417301582035091,0.0652698160782791,-0.639348487721514,0.522596251786981,0.711971253317511
"ENSMUSG00000063873",1720.9619495612,-0.214652091894512,0.0853470286415576,-2.51505055666335,0.0119015315670081,0.0642172163320256
"ENSMUSG00000063875",1.30568863953727,-0.459459080794115,0.849193923491133,-0.541053189482594,0.588470921677868,NA
"ENSMUSG00000063881",0,NA,NA,NA,NA,NA
"ENSMUSG00000063882",1123.85553753425,0.151338877230137,0.116793267988995,1.2957842505477,0.195049825565263,0.396263444775495
"ENSMUSG00000063884",762.44265522088,0.23408411444089,0.102826783770792,2.27648970294236,0.0228167162111345,0.0999375624508888
"ENSMUSG00000063885",2.16873745295887,1.22617723106472,0.945393244611737,1.29700231946157,0.194630388730906,NA
"ENSMUSG00000063887",1407.61027758079,0.184524994753335,0.0572801770331699,3.22144595758633,0.00127545514069577,0.014908653422355
"ENSMUSG00000063888",543.945660335799,0.202746397420576,0.097227050718538,2.08528795147253,0.0370431704328533,0.137128460732239
"ENSMUSG00000063889",233.298857412853,-0.0371968373060366,0.127414168600543,-0.291936428378328,0.770335230267725,0.88091962098868
"ENSMUSG00000063894",502.535968690328,0.0598478845823138,0.0956181874675762,0.625904821743332,0.531377371703791,0.718655320624968
"ENSMUSG00000063895",9.43453649283532,0.00120512273664639,0.371343828410508,0.00324530164350589,0.997410628468702,0.999425832070642
"ENSMUSG00000063900",0,NA,NA,NA,NA,NA
"ENSMUSG00000063902",3.867173198274,-0.18531018657224,0.956672857628445,-0.193702774249932,0.846408619451097,0.923093793442583
"ENSMUSG00000063903",0.540223958081639,-0.61827282419366,1.45037962869172,-0.426283444667074,0.669901319828916,NA
"ENSMUSG00000063904",634.157815410752,-0.059337006764143,0.106949554845118,-0.554813031714565,0.579022552556538,0.753932448224168
"ENSMUSG00000063905",0,NA,NA,NA,NA,NA
"ENSMUSG00000063911",0,NA,NA,NA,NA,NA
"ENSMUSG00000063919",728.438401202431,-0.453700046048144,0.154874316992377,-2.92947245778959,0.0033953790188772,0.0282067055597514
"ENSMUSG00000063929",0,NA,NA,NA,NA,NA
"ENSMUSG00000063931",330.390130334554,-0.100667729596006,0.1242858204711,-0.80996954611901,0.41795767895546,0.624735582870549
"ENSMUSG00000063932",0,NA,NA,NA,NA,NA
"ENSMUSG00000063935",8.08554567629412,-0.122884556400126,0.373567218416792,-0.328948982517578,0.742194249940033,0.862894024813067
"ENSMUSG00000063952",840.517900511666,-0.144681546811506,0.0959256736072809,-1.50826719657797,0.131486155260804,0.309983043670913
"ENSMUSG00000063953",195.528650898882,0.244442330348076,0.610413686936348,0.400453554006835,0.688822486296429,0.82732829371598
"ENSMUSG00000063954",80.7926578078072,-0.736392091536247,0.260238746027022,-2.82967891130164,0.00465947401699764,0.0344459752926086
"ENSMUSG00000063971",0.0333146690315981,-0.265645049216105,3.02305956014017,-0.0878729128326497,0.929977685731764,NA
"ENSMUSG00000063972",235.862296466062,-0.28137694711473,0.146236623815666,-1.92412091973219,0.0543394284564222,0.175385607874038
"ENSMUSG00000063975",1.48491681131396,-0.0420574849618675,0.843326877562819,-0.0498709172929623,0.960225253092989,NA
"ENSMUSG00000063994",1.79196926280731,-1.39784810349578,0.68488876722062,-2.04098558831452,0.0412522595978862,NA
"ENSMUSG00000063998",4.16851391993123,-0.263788442543698,0.450648623853662,-0.585352819427132,0.558310505935595,0.738966265166723
"ENSMUSG00000064006",12.1676743225505,1.24259903739673,0.383299553554516,3.24184838169918,0.00118757184793299,0.014365799142357
"ENSMUSG00000064010",0.824287753887429,-0.087138400524418,1.13708047694842,-0.0766334505700697,0.938915147482544,NA
"ENSMUSG00000064016",0.457117580179648,1.17340240206505,1.1785028424992,0.995672101712252,0.319409489499334,NA
"ENSMUSG00000064023",24.1270748268026,0.0812598960196404,0.474028618012968,0.171424029967358,0.863890361253202,0.93359446200088
"ENSMUSG00000064030",143.961802758777,-0.157679271570421,0.123359885276852,-1.27820540053638,0.201177012438025,0.40407666997214
"ENSMUSG00000064036",188.372863706806,0.0299809203715546,0.232627596361695,0.128879465895094,0.897453024989822,0.949950032736185
"ENSMUSG00000064037",413.475111009285,0.22802160389493,0.108161480229156,2.10815905451582,0.0350172336949494,0.131935116814824
"ENSMUSG00000064039",0.139877830336588,-0.842715029138493,3.02305956014017,-0.278762297723112,0.780427249969119,NA
"ENSMUSG00000064043",1531.8114219732,-0.252182063934269,0.100572373642051,-2.50746855027818,0.0121599402110317,0.0654137983841492
"ENSMUSG00000064044",0.0541994480698009,-0.816485831196466,3.02305956014017,-0.270085922871665,0.787094151729798,NA
"ENSMUSG00000064057",0.516873296943426,0.202559863410762,1.32642925343171,0.152710642415872,0.878626467776014,NA
"ENSMUSG00000064061",1591.33828465629,0.259695564683182,0.102756767414134,2.52728429687311,0.011494841066024,0.0628432917241085
"ENSMUSG00000064063",1.56115811171734,0.263867483020237,1.16710288371396,0.226087594077874,0.821133293291921,NA
"ENSMUSG00000064065",1730.71405865057,0.143533126582751,0.144016771429929,0.996641746357901,0.318938434905353,0.53407685921179
"ENSMUSG00000064068",413.040067333981,-0.0900863565389797,0.0794570584630086,-1.13377412002887,0.256889309437868,0.470808977023133
"ENSMUSG00000064080",126.46906695245,-0.409835400927917,0.190077067506529,-2.15615385014207,0.0310716537843431,0.122050637336191
"ENSMUSG00000064081",0.0796981755633281,-0.554180039177299,3.02305956014017,-0.183317605277881,0.854548821450734,NA
"ENSMUSG00000064084",3.60088580415814,-0.65469917185918,0.525996644904915,-1.24468317089272,0.213248234465105,0.418918385451029
"ENSMUSG00000064090",26.4952855647247,0.327570334057883,0.251594137499079,1.3019792007637,0.192923495847264,0.393439004986405
"ENSMUSG00000064105",727.336367008484,-0.0326724092865865,0.0624265749014278,-0.523373408491121,0.600714425357348,0.76998643668274
"ENSMUSG00000064109",0.903849234654853,-0.385971933805591,0.952485660983763,-0.405225978317558,0.685311411042246,NA
"ENSMUSG00000064110",0,NA,NA,NA,NA,NA
"ENSMUSG00000064115",5454.42493649383,-0.0530349182110726,0.0643919809962085,-0.823626131555036,0.410152023253761,0.618864640093774
"ENSMUSG00000064120",168.887072649275,-0.175496769468531,0.164174239489178,-1.06896654441392,0.285084744815304,0.499316319968006
"ENSMUSG00000064121",0,NA,NA,NA,NA,NA
"ENSMUSG00000064125",519.822501108157,-0.162788825339355,0.204276542589689,-0.79690415392595,0.425506698227748,0.63100771190408
"ENSMUSG00000064127",1780.2668383314,0.346819411143508,0.059322092887651,5.8463785456852,5.02390070424258e-09,1.40653013587488e-06
"ENSMUSG00000064128",78.6041621938529,-0.386538566054044,0.272714363665195,-1.41737516447278,0.156373269865231,0.346453603910721
"ENSMUSG00000064129",0,NA,NA,NA,NA,NA
"ENSMUSG00000064137",10.6680402873124,-0.99226400726067,0.300332716778818,-3.30388250039182,0.000953557890840766,0.012454370104751
"ENSMUSG00000064138",622.780798605326,-0.0134968597624407,0.082454760598791,-0.163688059542297,0.869976717863004,0.936116891560903
"ENSMUSG00000064140",1.2873433672369,-0.313404744877076,0.801753414971647,-0.390899170523843,0.695871767114962,NA
"ENSMUSG00000064141",18.3697034022329,-0.475219767296798,0.247810959213445,-1.91767050498958,0.0551528039386027,0.17699097048501
"ENSMUSG00000064145",890.773483800239,-0.0466270750860896,0.0501655407018715,-0.929464218539763,0.352648560396108,0.566222164892095
"ENSMUSG00000064147",2.57790272535473,-2.18548538837905,0.830309250693618,-2.63213421571945,0.00848503357983784,NA
"ENSMUSG00000064156",0.044639299277803,-0.816485831196466,3.02305956014017,-0.270085922871665,0.787094151729798,NA
"ENSMUSG00000064158",1.6856696523806,0.0459975734878511,0.936798449828798,0.0491008215227696,0.960838948718343,NA
"ENSMUSG00000064165",0,NA,NA,NA,NA,NA
"ENSMUSG00000064177",27.4930218009081,-0.832441592345662,0.267632782651213,-3.11038724067868,0.00186842217718011,0.0192818502684259
"ENSMUSG00000064179",40.2496682509152,-0.308849469445326,0.264843695848988,-1.16615752719834,0.243550761248522,0.455506315456507
"ENSMUSG00000064181",632.276679755916,0.0195122498556341,0.0768400614448835,0.253933293242223,0.799547093315606,0.899275532069306
"ENSMUSG00000064193",358.635698390547,-1.66267994020919,1.32526244942583,-1.2546042792728,0.209622449243541,0.414280595920458
"ENSMUSG00000064194",1.6451172344436,0.522932436086602,0.941657739890541,0.55533174521285,0.578667769084418,NA
"ENSMUSG00000064201",0.72716669350473,-0.679223847676647,1.04130136247855,-0.652283644438848,0.514218209087072,NA
"ENSMUSG00000064202",47.868061902529,0.057035572542812,0.229352280134725,0.248681079208406,0.803607485751573,0.901178820269267
"ENSMUSG00000064208",0.213017270231062,-1.79904228476013,3.02046805331113,-0.595617054379357,0.551431080915604,NA
"ENSMUSG00000064210",500.954382121684,-0.00504514929270824,0.0823925120745114,-0.0612331043887298,0.951173565699296,0.978282322297113
"ENSMUSG00000064213",0,NA,NA,NA,NA,NA
"ENSMUSG00000064215",220.664711790062,0.0981038031832967,0.149997005434095,0.654038411629496,0.513087058760847,0.704601674523005
"ENSMUSG00000064220",53.4953721872497,-0.312348040379706,0.275360680748276,-1.13432331562705,0.25665895248781,0.470790034585587
"ENSMUSG00000064223",0,NA,NA,NA,NA,NA
"ENSMUSG00000064224",0.148335277618041,-0.580409206921918,3.00317208857294,-0.193265384001927,0.846751134778372,NA
"ENSMUSG00000064225",1542.95074981458,0.0991316436713582,0.0761598794230864,1.30162553331601,0.193044426952817,0.393478765036049
"ENSMUSG00000064231",0,NA,NA,NA,NA,NA
"ENSMUSG00000064232",0,NA,NA,NA,NA,NA
"ENSMUSG00000064246",151.512290195144,0.0930734239653327,0.189480529021424,0.491203103801811,0.623282803917738,0.784038184680346
"ENSMUSG00000064247",436.541214161849,-0.430060099966502,0.141608920780305,-3.03695627081082,0.00238980122363306,0.0223864919804763
"ENSMUSG00000064252",8.25564595880364,0.0864336045750144,0.372492518434889,0.232041182835523,0.816506027318345,0.907546504645065
"ENSMUSG00000064254",106.179133769285,0.115008850260838,0.139478996418434,0.824560351121356,0.409621239182652,0.618547670268158
"ENSMUSG00000064259",46.7921278290996,0.188808918515854,0.203328877199958,0.928588802121671,0.353102227280576,0.56667422902517
"ENSMUSG00000064262",42.7623609695509,0.404648794895984,0.193597101722465,2.09015936341897,0.0366034865437882,0.13614854557426
"ENSMUSG00000064264",264.014693927674,-0.721852281960133,0.159862056257415,-4.51546976724597,6.31765597157927e-06,0.000343767624936279
"ENSMUSG00000064267",72.6416590315528,-0.17240305292861,0.153193388732709,-1.1253948643268,0.260421746379031,0.474098232532625
"ENSMUSG00000064272",0,NA,NA,NA,NA,NA
"ENSMUSG00000064280",8.01077133990578,0.29792429819147,0.580134883928558,0.513543154264377,0.607571432052068,0.773921253214925
"ENSMUSG00000064281",2.38202822862954,-0.534262335421318,0.818779616452256,-0.652510547021503,0.514071871171893,NA
"ENSMUSG00000064284",69.3472671573058,-0.564342543935165,0.151733907922163,-3.71929090645094,0.000199782852843163,0.0041932657311386
"ENSMUSG00000064288",3.70374081918599,-1.74410241592723,0.67936511779782,-2.56725341092105,0.0102507668779432,0.0582050413697538
"ENSMUSG00000064289",437.183555876968,0.152721806376438,0.160919258412656,0.949058601704486,0.342590808032683,0.557106542579404
"ENSMUSG00000064293",886.803202951718,-0.0876026551517278,0.103697756575712,-0.844788335297952,0.398229028511319,0.608009453505099
"ENSMUSG00000064294",17.8291462875524,-0.445560342112616,0.43804309268903,-1.01716098153138,0.309076854314,0.524359550843956
"ENSMUSG00000064302",2730.47202879051,0.0812219368840839,0.0691766730232995,1.17412320272655,0.240345680968225,0.451572994169488
"ENSMUSG00000064307",47.213906994768,0.346979346214394,0.227250147619533,1.52686081768938,0.126795624570065,0.3025317458814
"ENSMUSG00000064308",2.86290692655583,-0.613746208647957,0.534283143207416,-1.14872837829677,0.250668000331249,NA
"ENSMUSG00000064310",0.594031329374311,1.29616991935205,1.14127520694339,1.13572073717741,0.256073458895886,NA
"ENSMUSG00000064317",16.4703918479112,-0.929427080668198,0.853769109684306,-1.08861643051465,0.276323068144198,0.490732127772355
"ENSMUSG00000064325",350.543421597878,0.127952032417907,0.198629693631763,0.644173738973367,0.519462778016913,0.709651731529795
"ENSMUSG00000064326",89.6782473812943,-0.0346869706987221,0.162746495187967,-0.213134978167486,0.831221682751491,0.915635418443325
"ENSMUSG00000064329",3660.14207221068,0.0767411837930429,0.0858985669289178,0.893393062733483,0.371646716404238,0.5836992131148
"ENSMUSG00000064330",26.8018260217333,-1.75852405020381,0.385186863229551,-4.56537908759319,4.98592512385674e-06,0.000297407863573558
"ENSMUSG00000064333",0,NA,NA,NA,NA,NA
"ENSMUSG00000064341",48900.9625447253,0.46494275729388,0.219069050010329,2.12235711649801,0.033807760462244,0.12885137945564
"ENSMUSG00000064345",35392.0461805417,0.747458005483064,0.249953002522169,2.99039418587008,0.00278617642138405,0.0247982704916261
"ENSMUSG00000064351",225798.934834098,0.427656072702523,0.156001614484762,2.74135671040954,0.0061186041625623,0.0413144799648434
"ENSMUSG00000064354",57003.5929559591,1.13059818556055,0.229130987518626,4.93428757849107,8.04438410097448e-07,7.90903828462238e-05
"ENSMUSG00000064356",0,NA,NA,NA,NA,NA
"ENSMUSG00000064357",55347.2982986787,1.14681362804727,0.302527800673419,3.7907710481301,0.000150180343321831,0.00343909023664952
"ENSMUSG00000064358",68134.3677427082,0.800429067396056,0.157429601916077,5.08436188400421,3.68864065552764e-07,4.18479898683979e-05
"ENSMUSG00000064360",2279.50111860588,0.19625893163242,0.667240569874739,0.294135189755119,0.768654602051443,0.879561141319671
"ENSMUSG00000064363",77613.9879794864,0.69828213290755,0.227709214084311,3.06655194308038,0.00216543180778553,0.0209995776343023
"ENSMUSG00000064367",49461.6850044346,0.332223316679584,0.175598341719664,1.89195019398284,0.058497617138239,0.183768931630051
"ENSMUSG00000064368",6895.66237563804,0.561422184117632,0.518789104729543,1.08217805462648,0.279173417833876,0.49312969204869
"ENSMUSG00000064370",86133.4682812015,0.412985851674429,0.165947606672594,2.48865205082005,0.0128228392599343,0.0678180511498901
"ENSMUSG00000064373",2910.59700477451,0.367983186813519,0.119192002928256,3.08731439839144,0.0020197385463168,0.0201834321744197
"ENSMUSG00000065947",3896.37029739599,0.836642645982665,0.308579514620184,2.71127086000006,0.0067025849373066,0.0439363554916042
"ENSMUSG00000065952",6.07361369660813,0.0366094845775416,0.420188152153977,0.0871264084669529,0.930571034278105,0.967271576137167
"ENSMUSG00000065954",5735.59282720527,0.00303997466562829,0.0664951842865326,0.045717215438171,0.963535642220169,0.983996347473026
"ENSMUSG00000065956",0,NA,NA,NA,NA,NA
"ENSMUSG00000065968",49.0160235202062,0.379085066674092,0.273877096677178,1.38414300163596,0.166314672082813,0.359995292170055
"ENSMUSG00000065979",603.06502989222,-0.260592605019992,0.100855950309053,-2.58380992119413,0.00977156307657829,0.056538263961082
"ENSMUSG00000065987",1.73473432035453,1.80674475024036,0.908529827742511,1.98864659702996,0.0467402243024196,NA
"ENSMUSG00000065990",571.80536318824,0.0412868602953078,0.106552212070139,0.387480085989491,0.698400824822883,0.833987446152698
"ENSMUSG00000065999",2.13924220397699,1.91157994174048,1.06993166967954,1.78663740490365,0.0739961120264309,NA
"ENSMUSG00000066000",10.6002757209837,0.433531101081359,0.338683549537013,1.28004770728901,0.200528358012811,0.403191062470682
"ENSMUSG00000066007",1.5663038953914,2.26292700689509,1.16012298281828,1.95059234271679,0.051105558825987,NA
"ENSMUSG00000066009",0.605482170729053,-0.808513528016625,1.98026507732935,-0.408285505447086,0.683064079398627,NA
"ENSMUSG00000066026",210.954852823686,-0.110864664404891,0.0953895247694711,-1.16223101721933,0.245141638682339,0.457579205987398
"ENSMUSG00000066027",0,NA,NA,NA,NA,NA
"ENSMUSG00000066030",0,NA,NA,NA,NA,NA
"ENSMUSG00000066031",0,NA,NA,NA,NA,NA
"ENSMUSG00000066036",7296.73523598585,-0.14924381471695,0.10741983817465,-1.38935058228537,0.164726169597858,0.358086017768268
"ENSMUSG00000066037",1637.28658746538,-0.037797216131584,0.101229115207426,-0.373382855852635,0.70886351745332,0.840099834471389
"ENSMUSG00000066042",52.0351529059157,-0.218322620823157,0.13975447750527,-1.56218694900079,0.118243954223531,0.289706849902856
"ENSMUSG00000066043",185.758638237704,-0.0336826328259191,0.149096926802994,-0.225910979844842,0.821270657889485,0.909822245028579
"ENSMUSG00000066058",3.10389586057229,-1.34149678968202,0.739376044314917,-1.81436334054481,0.0696218057916274,NA
"ENSMUSG00000066061",0,NA,NA,NA,NA,NA
"ENSMUSG00000066068",0.386300918451647,0.175900705947921,2.13421325792708,0.0824194607987632,0.934313161217366,NA
"ENSMUSG00000066071",0,NA,NA,NA,NA,NA
"ENSMUSG00000066072",0,NA,NA,NA,NA,NA
"ENSMUSG00000066090",9.64628431607731,0.138177900049733,0.299439317682084,0.461455433172064,0.644471888828701,0.798996003591785
"ENSMUSG00000066097",0,NA,NA,NA,NA,NA
"ENSMUSG00000066100",0.0923822998521398,-0.554180039177299,3.02305956014017,-0.183317605277881,0.854548821450734,NA
"ENSMUSG00000066101",0.0574383070384734,-0.265645049216105,3.02305956014017,-0.0878729128326496,0.929977685731764,NA
"ENSMUSG00000066107",0.0311544384463641,-0.265645049216105,3.02305956014017,-0.0878729128326496,0.929977685731764,NA
"ENSMUSG00000066108",1.5758669214756,-1.33653937905189,0.72002831528188,-1.85623169351146,0.063420540446207,NA
"ENSMUSG00000066113",106.739970832158,0.128704654409906,0.349434252292768,0.368322949354356,0.712632442375031,0.842749280197969
"ENSMUSG00000066116",0.655492213774267,2.07034311856649,2.02172230573482,1.02404920433125,0.305812034857731,NA
"ENSMUSG00000066122",77.9751483426978,0.26061225347648,0.185596513388665,1.40418722700206,0.160263104383438,0.351786404301176
"ENSMUSG00000066129",1827.3421203358,-0.0128812980025504,0.0687069844797638,-0.187481638149093,0.851283019069847,0.926140435287646
"ENSMUSG00000066137",0,NA,NA,NA,NA,NA
"ENSMUSG00000066141",0.324383166025393,0.383001892077857,1.88937965106614,0.202713039627444,0.839359330630575,NA
"ENSMUSG00000066148",360.236604927683,0.00632853992352682,0.079724471230427,0.0793801429580573,0.936730262419324,0.971078490626573
"ENSMUSG00000066149",289.11825429819,0.20271144407077,0.0954082636398746,2.12467386300959,0.0336138358417721,0.128405396846907
"ENSMUSG00000066150",311.14147941729,0.180438056019702,0.0836293803367986,2.15759168958359,0.0309595913946212,0.121782090930523
"ENSMUSG00000066151",816.75024540809,0.0409134188514272,0.0474341514554326,0.862530847418403,0.388395465663763,0.598948871090227
"ENSMUSG00000066152",160.192707499343,0.00916591184489188,0.0887107952571132,0.103323522445335,0.917706207317013,0.960647485817055
"ENSMUSG00000066153",0.0472900409546862,-0.816485831196466,3.02305956014017,-0.270085922871665,0.787094151729798,NA
"ENSMUSG00000066154",0.414670005628086,-0.657227543424306,1.62013764563159,-0.405661546842271,0.684991299837718,NA
"ENSMUSG00000066180",1.18791412268303,1.03452145363764,1.46490633992125,0.70620313766493,0.480061819413887,NA
"ENSMUSG00000066189",1827.82872126349,0.148499679986273,0.0847148665761928,1.75293529917458,0.0796131136286818,0.224301968246496
"ENSMUSG00000066191",229.919543762482,-0.32719179697404,0.121839291150209,-2.68543746344242,0.00724349286540716,0.0462422027060454
"ENSMUSG00000066196",20.4573092451254,0.428086296352477,0.33405552074609,1.28148247751265,0.200024250742272,0.402644550047237
"ENSMUSG00000066197",216.62781964523,0.262640152079747,0.241147523351259,1.08912647507137,0.276098116330701,0.490533378021321
"ENSMUSG00000066224",5.05258821460554,-0.486892543892761,0.465264730594557,-1.04648496194965,0.29533718435269,0.509994314165738
"ENSMUSG00000066232",2372.44421606831,0.266701024585588,0.136484698692666,1.95407270661263,0.0506926193404815,0.167845207931449
"ENSMUSG00000066233",99.7263115885027,-0.265708273791923,0.103651895055335,-2.56346759169307,0.0103632375295023,0.0586518020988264
"ENSMUSG00000066235",447.738590378381,-0.34389544954276,0.146817009188801,-2.34234065550623,0.0191632149487846,0.0889053024632414
"ENSMUSG00000066239",0,NA,NA,NA,NA,NA
"ENSMUSG00000066240",0.734420713532518,1.43785295768351,1.03881387953911,1.38412952118183,0.166318799008925,NA
"ENSMUSG00000066241",0,NA,NA,NA,NA,NA
"ENSMUSG00000066242",0,NA,NA,NA,NA,NA
"ENSMUSG00000066245",0.14399575953236,-1.10502082115766,3.02305956014017,-0.365530615316896,0.714715357787799,NA
"ENSMUSG00000066257",0,NA,NA,NA,NA,NA
"ENSMUSG00000066258",34.5976903777585,-0.916134180665035,0.721146677650901,-1.27038535856436,0.203947396057862,0.407472249168091
"ENSMUSG00000066262",0.320284932725185,1.22486457185972,2.59919209870844,0.471248189954243,0.63746350919888,NA
"ENSMUSG00000066263",238.129069759604,0.210051752937122,0.145056381970792,1.44806970974513,0.147597555820567,0.33338608844353
"ENSMUSG00000066268",11.5843727177377,0.0324563561105606,0.27054904872147,0.119964776309283,0.904511050831555,0.954400278775697
"ENSMUSG00000066269",10.2943651342936,-0.267350781442021,0.299772174537982,-0.891846555985625,0.372475183831266,0.584606249184064
"ENSMUSG00000066270",0.981053891315212,2.34641751671429,1.50866370401084,1.55529526592059,0.119875764325152,NA
"ENSMUSG00000066272",0.411950637064653,-0.105238077126515,1.6912119621288,-0.0622264266591675,0.950382517834214,NA
"ENSMUSG00000066273",2.09627092082373,-1.63306162142709,0.821044287883903,-1.98900552080573,0.0467005935989062,NA
"ENSMUSG00000066278",381.350629009537,-0.199171231266577,0.128977551036881,-1.5442317648722,0.122532196184445,0.295980220062565
"ENSMUSG00000066279",3.19468200658848,0.139482787246848,0.731706480731081,0.1906266937905,0.848818075060127,NA
"ENSMUSG00000066306",2505.9033718863,-0.0905115227814874,0.0895467531375879,-1.01077392099764,0.312124647707491,0.527029147364458
"ENSMUSG00000066315",581.263545656076,-0.988329553601243,0.602848340671698,-1.63943314914003,0.101123082615273,0.261749846113318
"ENSMUSG00000066319",13.7473887576011,-0.285193063436771,0.293193932832303,-0.972711340517033,0.330696787357514,0.545427602310345
"ENSMUSG00000066324",2306.66558269211,0.25849070498293,0.13727667236159,1.88299075535615,0.0597016208063513,0.186318003228451
"ENSMUSG00000066357",1841.31317165656,-0.100229077918548,0.155394553273193,-0.644997368359105,0.518928891117873,0.709201455950243
"ENSMUSG00000066359",0,NA,NA,NA,NA,NA
"ENSMUSG00000066361",1.63239962271747,1.12954277232638,0.83122559434538,1.35888834512601,0.174181972595961,NA
"ENSMUSG00000066362",28.7551335148308,0.572060595064849,0.96460893590503,0.593049238682536,0.553148200349673,0.734849721542141
"ENSMUSG00000066363",1.62735972606559,0.969892658242862,1.46151386244977,0.663621935557383,0.506932314251821,NA
"ENSMUSG00000066364",0.105756008926782,-1.10502082115766,3.02305956014017,-0.365530615316896,0.714715357787799,NA
"ENSMUSG00000066366",3.25532594273881,1.89910939076627,1.07505807518586,1.7665179534026,0.0773089922603606,NA
"ENSMUSG00000066368",0,NA,NA,NA,NA,NA
"ENSMUSG00000066372",19.7416887566662,-0.303686339345076,0.225894454689304,-1.34437270610634,0.178827895263652,0.375571035207075
"ENSMUSG00000066382",0.144514444780612,-0.0295684551389654,3.02305956014017,-0.00978097009031289,0.992196039406202,NA
"ENSMUSG00000066383",0.122233419297957,-1.10502082115766,3.02305956014017,-0.365530615316896,0.714715357787799,NA
"ENSMUSG00000066389",0.225840508512134,-0.868945227679089,1.95155702875942,-0.445257409788053,0.656133742683859,NA
"ENSMUSG00000066392",5339.95927863522,-0.213804911191335,0.0709042859826205,-3.01540179452256,0.00256639032613604,0.02341120931834
"ENSMUSG00000066406",823.108041022934,-0.0811550056346918,0.133143300387189,-0.609531274939766,0.542172349189757,0.725854636173014
"ENSMUSG00000066407",1.8260784696973,-0.448068729652414,1.44575218608627,-0.309920838415164,0.756621155736222,NA
"ENSMUSG00000066415",985.052191347327,0.000971621708966102,0.0577101891627535,0.0168362246435538,0.986567270901149,0.994510192047559
"ENSMUSG00000066438",48.6171961105759,-0.559397112284626,0.22143568345152,-2.52622839989156,0.0115294497966203,0.0629464874450162
"ENSMUSG00000066440",615.896949895145,0.112877141463831,0.132990801966547,0.848759010357908,0.396015402820109,0.605711791501259
"ENSMUSG00000066441",387.505822117227,-0.0863170715431482,0.089807001883867,-0.961139663194283,0.336481949126163,0.551525370437387
"ENSMUSG00000066442",54.5552054103154,0.0636052214422916,0.203428854446275,0.312665681647879,0.754534671261517,0.870118845544949
"ENSMUSG00000066443",600.278326195312,0.228844191102523,0.589824483768693,0.387986930688803,0.698025705321639,0.833654203452113
"ENSMUSG00000066456",412.093595503772,0.192224041416354,0.147316183679494,1.30483994775864,0.1919473532463,0.39235612362786
