"","logFC","AveExpr","t","P.Value","adj.P.Val","B","negLog10FDR"
"ILMN_1236133",-0.0251992532500007,8.94181042904166,-0.960436163097444,0.346160087900427,0.544437392933536,-7.00699733803128,0.264052054322848
"ILMN_2722579",0.0384720630833327,9.167338530875,0.960097524099224,0.346327089813479,0.544639663969423,-7.00732244914963,0.263890733881492
"ILMN_1242264",-0.0567672950000007,13.11158784,-0.959832324289622,0.346457912770202,0.544785000847502,-7.00757698054952,0.26377485803146
"ILMN_1227148",0.0522379699999984,9.22269647666667,0.959558248110242,0.346593149539821,0.5449372452031,-7.00783996269478,0.263653508055892
"ILMN_3077377",0.0264581794999992,8.94043104341667,0.959450981632692,0.346646087502579,0.544960074390345,-7.0079428682764,0.263635314433666
"ILMN_1227675",0.0385630733333328,8.928107691,0.959187364031068,0.346776210817089,0.545026433763672,-7.00819572321155,0.263582433944819
"ILMN_3026198",0.0647564599999981,11.8329662358333,0.959077559279486,0.346830420874927,0.545026433763672,-7.00830102596601,0.263582433944819
"ILMN_2660663",0.0358781625833328,8.97671867104166,0.959066239120457,0.346836009906592,0.545026433763672,-7.00831188136227,0.263582433944819
"ILMN_2667971",0.0528652362499994,10.2940988727083,0.95899130290428,0.34687300923337,0.545026433763672,-7.0083837379835,0.263582433944819
"ILMN_3125606",0.0843274524999991,11.51274388375,0.958908267243484,0.34691401072982,0.545026433763672,-7.00846335510814,0.263582433944819
"ILMN_2703844",0.111677256999999,10.5873874101667,0.958898498208959,0.346918834716405,0.545026433763672,-7.00847272153591,0.263582433944819
"ILMN_2727799",-0.0448771674166679,9.057671410125,-0.958676859635643,0.34702829287209,0.545131801349452,-7.00868520202774,0.263498481799627
"ILMN_2683620",0.0749240441666656,11.11584746125,0.958607071186953,0.347062763340635,0.545131801349452,-7.0087520973906,0.263498481799627
"ILMN_2450460",0.0422316565833323,8.952896578125,0.95808944949367,0.347318503399066,0.545473092417599,-7.00924811997541,0.26322666781217
"ILMN_1231164",0.0500177987499991,9.503300903125,0.957356594491247,0.347680800889714,0.545900608262492,-7.0099499695094,0.262886421786919
"ILMN_2606015",0.0680912839999998,9.94475146358333,0.957336201395236,0.347690886160475,0.545900608262492,-7.009969492691,0.262886421786919
"ILMN_2988191",0.0339537644999995,8.8833952945,0.957301791051529,0.347707904016255,0.545900608262492,-7.01000243430726,0.262886421786919
"ILMN_1248384",-0.0734080321666678,10.4352459155833,-0.957227488901617,0.347744652538588,0.545900608262492,-7.01007356129009,0.262886421786919
"ILMN_2794645",-0.0348319885833345,8.88952532495833,-0.956722195968093,0.347994630994535,0.546232581681696,-7.01055712553976,0.262622398625886
"ILMN_1213474",0.0454315900833324,8.970056050375,0.956496040427732,0.348106553921657,0.546300850715091,-7.01077347913309,0.262568123189276
"ILMN_2757445",0.0720953866666651,10.9744831,0.956478674779617,0.348115149073931,0.546300850715091,-7.01079009016317,0.262568123189276
"ILMN_2623793",0.101863202416666,9.89559009670833,0.956332379372378,0.348187563880468,0.546354047969518,-7.0109300172429,0.262525834861835
"ILMN_2902767",-0.0848022790000012,10.2483853763333,-0.956070234196805,0.348317348626563,0.546497244803429,-7.01118070138298,0.262412023228796
"ILMN_1245093",-0.0549574158333344,9.299147879,-0.955578458721232,0.348560908470155,0.546818899209151,-7.01165080424165,0.262156483715764
"ILMN_3084160",-0.051438388833334,9.76825509616667,-0.955259481559934,0.348718948542216,0.547006334741936,-7.01195560397858,0.262007644182955
"ILMN_2820213",0.0409380665833323,9.89105785095833,0.954591932186261,0.349049848218875,0.547453904556266,-7.01259317735297,0.261652442404972
"ILMN_1249426",-0.0273696795833342,8.94989143270833,-0.954528173596516,0.349081463990936,0.547453904556266,-7.01265405124263,0.261652442404972
"ILMN_2899599",-0.192054640000001,11.7679744408333,-0.953759921851264,0.349462566377011,0.547990990941621,-7.01338724730572,0.261226581326767
"ILMN_2646045",0.0599878784166655,9.60284490970833,0.953273611177456,0.349703952710495,0.548304449443521,-7.01385108405441,0.260978229839794
"ILMN_1259904",0.0576259620833322,9.82070601320834,0.953201467900603,0.349739771488543,0.548304449443521,-7.01391987465392,0.260978229839794
"ILMN_2509139",0.0427419314999999,9.49520482091667,0.952886675063746,0.349896093492604,0.548488903325515,-7.01421998170767,0.260832154366837
"ILMN_2925947",-0.0978591450000005,11.00688597,-0.952788269344154,0.349944970141744,0.548504906238745,-7.01431377769485,0.260819483416737
"ILMN_2900980",-0.0381271551666668,8.86841593075,-0.952281779579678,0.350196608790646,0.548838680333147,-7.01479639905174,0.260555288585428
"ILMN_1238227",-0.106784738083335,10.024188860875,-0.951517266229739,0.350576671719523,0.549373628849032,-7.0155244331471,0.26013219151215
"ILMN_1243283",-0.128891620833335,11.1685892504167,-0.951342963019938,0.350663362027531,0.549448778345358,-7.01569034333112,0.260072787897136
"ILMN_2703433",0.0687061613333325,9.0898831745,0.951173889753846,0.350747464991651,0.549519857621667,-7.01585124842533,0.26001660915552
"ILMN_2752224",-0.0682026134166675,10.0180213937083,-0.950986736302541,0.350840577505329,0.549573215451274,-7.01602932924368,0.259974441642049
"ILMN_2987564",0.0819410099999989,12.5610384216667,0.950949693998284,0.350859008750563,0.549573215451274,-7.01606457198976,0.259974441642049
"ILMN_2649846",0.0687080130833318,10.0968731577917,0.950758066513354,0.350954367792035,0.549628124609007,-7.01624686962451,0.25993105242233
"ILMN_2669146",0.0780319199999982,11.0991959891667,0.95072352553801,0.350971558174719,0.549628124609007,-7.01627972525786,0.25993105242233
"ILMN_2591440",-0.190379094166667,11.93683710625,-0.950377958473376,0.351143571484885,0.549832765708014,-7.01660837017895,0.259769383186292
"ILMN_2609197",-0.0291277545833343,8.99925294854167,-0.95015224338742,0.351255956560616,0.549832765708014,-7.01682297224461,0.259769383186292
"ILMN_2762397",-0.090726451666667,12.478828395,-0.950054298770711,0.351304731379054,0.549832765708014,-7.01691607985025,0.259769383186292
"ILMN_1247811",0.0725903198333324,9.96921123558333,0.950048966599764,0.351307386843815,0.549832765708014,-7.01692114843508,0.259769383186292
"ILMN_1239463",-0.0327467460833342,8.930919872875,-0.950037478890081,0.351313107863117,0.549832765708014,-7.01693206818104,0.259769383186292
"ILMN_2916883",0.0648596503333323,9.69247674091667,0.949989968025739,0.351336769517712,0.549832765708014,-7.01697722875834,0.259769383186292
"ILMN_1238436",0.144037902499998,11.75309637125,0.949839149459222,0.351411888216357,0.549832765708014,-7.01712057266576,0.259769383186292
"ILMN_1225666",0.0637191458333322,11.07314066375,0.949836159826961,0.351413377381508,0.549832765708014,-7.0171234139163,0.259769383186292
"ILMN_2632778",0.0290920826666663,8.99868694466666,0.949760454746543,0.351451088239307,0.549832765708014,-7.01719535882527,0.259769383186292
"ILMN_2751925",0.0611261244166663,9.63907632070833,0.949620305582333,0.351520907715382,0.549881349354069,-7.01732853290268,0.25973101028716
"ILMN_2933834",-0.0416318587500003,9.07457484879167,-0.949461497350572,0.351600034035262,0.549944479302039,-7.0174794153335,0.259681153323699
"ILMN_1225039",-0.0600485111666671,9.18183082916667,-0.949081769823668,0.351789282119353,0.550179819940797,-7.01784009635026,0.25949534315223
"ILMN_2621761",0.0420198279166653,8.98354665495833,0.948745448621758,0.35195695460499,0.550381369316699,-7.01815943626768,0.259336275608111
"ILMN_3132223",0.0614992651666663,9.73921826058333,0.948320281325358,0.35216899807232,0.550652252828027,-7.0185629857901,0.259122579651484
"ILMN_2628759",0.0344417175833322,9.02462169454167,0.947956664108975,0.35235041280639,0.550875190748224,-7.01890798139603,0.258946786101472
"ILMN_2913069",-0.0322230525000008,8.93345880183333,-0.947873674110843,0.352391826710824,0.550879222161454,-7.01898670406388,0.258943607860478
"ILMN_2716464",-0.0746623425000015,13.15140221375,-0.947618950854562,0.352518959859805,0.550990979029719,-7.01922828949147,0.258855511474323
"ILMN_2857595",0.0785133256666655,10.1633721641667,0.94757479188884,0.352541002867376,0.550990979029719,-7.01927016473766,0.258855511474323
"ILMN_1243395",0.0804628208333318,14.53888186875,0.947243411121505,0.352706449080695,0.55111599724248,-7.01958434997901,0.258756982526877
"ILMN_2790810",0.0303010880833327,8.89582816895834,0.947155989583732,0.352750104128635,0.55111599724248,-7.01966721813732,0.258756982526877
"ILMN_2609772",0.0256709540833323,8.990346374125,0.94715028971248,0.352752950557297,0.55111599724248,-7.01967262088203,0.258756982526877
"ILMN_2791326",0.075017633333332,10.6315493475,0.947103331261584,0.352776401477738,0.55111599724248,-7.01971713030252,0.258756982526877
"ILMN_2892122",0.0630296418333323,10.21177952075,0.946880038786128,0.352887927450944,0.551178963390594,-7.01992874930635,0.258707366314014
"ILMN_2631192",-0.209723186666668,12.0153855891667,-0.946867041454154,0.352894419845849,0.551178963390594,-7.01994106572433,0.258707366314014
"ILMN_3149680",0.0685096736666656,10.0512050750833,0.946573862211803,0.353040889325284,0.551347023569212,-7.02021884391622,0.258574965609396
"ILMN_1243564",-0.0450553256666678,9.33918272191667,-0.946437923543623,0.353108816804219,0.551378271818728,-7.02034761443009,0.258550352149644
"ILMN_2736566",0.0252733548333321,8.91887325891667,0.94637824720597,0.353138639370683,0.551378271818728,-7.02040413855628,0.258550352149644
"ILMN_1240274",0.0977160083333335,13.3199666208333,0.945429876775377,0.353612803628919,0.552017097289226,-7.02130196957913,0.258047470924105
"ILMN_2624293",0.0512663328333322,9.07252526725,0.945404262733138,0.353625616007557,0.552017097289226,-7.02132620702114,0.258047470924105
"ILMN_1214405",0.0266814517499994,9.01001850620833,0.945085371701395,0.353785154308239,0.552205371243659,-7.02162790846313,0.257899373339391
"ILMN_1246992",0.113826051666666,12.3428070333333,0.944909775869682,0.35387302393192,0.552281752060103,-7.02179399852289,0.257839306062085
"ILMN_2791179",-0.0373665016666673,8.930594891,-0.944686509932715,0.353984769219007,0.552395374188296,-7.02200513665372,0.257749966901714
"ILMN_2707088",-0.0447011969166673,9.202776267125,-0.944506777730972,0.354074742935382,0.552475000389219,-7.02217507209267,0.257687369115527
"ILMN_2621588",-0.0512251260833342,9.195877436375,-0.944381013629297,0.354137709410176,0.552512473381363,-7.02229396321938,0.257657913010185
"ILMN_1257675",0.0688918366666659,10.8851603116667,0.94414344728608,0.354256672550777,0.552637292437345,-7.02251850645092,0.257559811867414
"ILMN_1233225",-0.0471010121666677,9.43627697891667,-0.943859949843071,0.354398671108957,0.552798015139714,-7.02278639413562,0.257433524996045
"ILMN_3082580",0.0397938014999994,9.78322438758333,0.943591432415523,0.354533201650129,0.552947055020019,-7.02304005762875,0.257316450636432
"ILMN_1242188",-0.0360636661666671,8.91661850533333,-0.943242318933029,0.354708163001561,0.553159113036186,-7.02336975836244,0.257149928416319
"ILMN_2963580",-0.0521172096666673,9.10325905975,-0.943146503428401,0.354756191922032,0.553173198022867,-7.02346022611892,0.257138870198219
"ILMN_2902979",-0.0310509267500011,9.02831308220833,-0.942911763199652,0.354873877310776,0.553295883672604,-7.02368182867245,0.257042560772516
"ILMN_2621074",0.0594324508333328,9.50178213625,0.942633722265155,0.355013305057654,0.553452437877001,-7.02394424214656,0.256919695210007
"ILMN_2774163",0.105336911666665,12.6817623675,0.942424605338592,0.355118194025169,0.553555118928244,-7.0241415580956,0.256839128796879
"ILMN_2770876",0.0518456049999987,14.1421658658333,0.942339164954999,0.355161055228327,0.553561099704847,-7.02422216515168,0.256834436573546
"ILMN_2841593",0.0515188361666652,9.73097365933333,0.9409310535208,0.355867934182852,0.554601916763762,-7.0255496409111,0.256018633787212
"ILMN_2681670",0.0742865000000001,10.9018735108333,0.940474235424452,0.356097461389641,0.554898658663304,-7.02597990246697,0.255786324989095
"ILMN_1248206",0.0323608246666659,8.95765645341667,0.940183793603386,0.356243444739811,0.55506516516193,-7.02625335871843,0.255656027311739
"ILMN_2742557",-0.0363445816666676,8.88603527391667,-0.939979419839157,0.356346192130324,0.555164276262344,-7.02644573321856,0.255578487656397
"ILMN_2823269",-0.095020037500001,11.0048607770833,-0.939746614932627,0.356463257226548,0.555207109216222,-7.0266648221843,0.255544981541659
"ILMN_2592010",0.0386239390833334,9.70494940604167,0.939740328596743,0.356466418644354,0.555207109216222,-7.02667073745397,0.255544981541659
"ILMN_1228358",0.0364648954999986,8.99892694641667,0.939682610786845,0.356495445986834,0.555207109216222,-7.02672504660899,0.255544981541659
"ILMN_2629329",-0.0351988576666676,9.07928361508333,-0.939613416204043,0.356530247292955,0.555207109216222,-7.02679015065873,0.255544981541659
"ILMN_2740922",0.0477221674999992,11.4643454970833,0.939508076767546,0.35658323196045,0.555228665791326,-7.02688925424302,0.255528119870181
"ILMN_2827267",0.0610647254166661,9.258091849375,0.939250061522175,0.356713033264793,0.555369814165414,-7.02713195189648,0.25541772901078
"ILMN_2816547",0.0728013299999985,10.2326832258333,0.939051882688492,0.356812753760982,0.555464103610571,-7.02731832331942,0.255344001723241
"ILMN_3057482",-0.0237808136666677,8.97503317558334,-0.938772022227544,0.356953606934047,0.55553884005056,-7.02758144747021,0.255285572312737
"ILMN_1231779",0.0705593727500001,10.1240202549583,0.938739065272233,0.356970196546542,0.55553884005056,-7.02761242871815,0.255285572312737
"ILMN_2848473",-0.0597554812500008,9.880676948125,-0.938723059520002,0.356978253582013,0.55553884005056,-7.02762747459048,0.255285572312737
"ILMN_2635105",-0.0605858570833346,9.695306281125,-0.938612481109612,0.357033920278728,0.555564519433277,-7.02773141498711,0.255265497827102
"ILMN_2997106",-0.0299784570833343,8.902322474875,-0.938475979679067,0.357102644986945,0.555610509941846,-7.02785970652896,0.255229547731797
"ILMN_2727004",-0.242582451666667,12.6304703075,-0.937748038792684,0.35746929252551,0.556029339405774,-7.02854357207389,0.254902291860651
"ILMN_1254561",-0.0252168033333348,8.99800822191667,-0.937674346733774,0.357506423588758,0.556029339405774,-7.02861277469362,0.254902291860651
"ILMN_1235186",0.0442383724999994,10.1891113279167,0.937510881624588,0.357588797612268,0.556029339405774,-7.02876626317367,0.254902291860651
"ILMN_2780420",0.0270253432499991,9.01226322454166,0.937498400678727,0.357595087584088,0.556029339405774,-7.02877798135676,0.254902291860651
"ILMN_2644140",-0.046011564166668,11.38185648875,-0.937397737193577,0.35764582125703,0.556029339405774,-7.02887248756626,0.254902291860651
"ILMN_2780848",0.0409795160833327,9.285560617875,0.937388826224416,0.357650312553191,0.556029339405774,-7.02888085302369,0.254902291860651
"ILMN_2622041",-0.107252093333334,11.8326211333333,-0.937355439651363,0.357667140349528,0.556029339405774,-7.02891219507912,0.254902291860651
"ILMN_1221081",-0.0285823378333343,8.96549883825,-0.93725700666929,0.357716756492964,0.556029339405774,-7.02900459420098,0.254902291860651
"ILMN_1226997",-0.062050054083335,9.907476676875,-0.937079678163932,0.357806152332087,0.556029339405774,-7.02917102981937,0.254902291860651
"ILMN_2735157",-0.173628471083334,11.0546206119583,-0.937038855195534,0.357826734349264,0.556029339405774,-7.02920934097388,0.254902291860651
"ILMN_2710419",0.0687741058333325,12.89407131375,0.937032199870101,0.35783008988879,0.556029339405774,-7.02921558665364,0.254902291860651
"ILMN_2923615",-0.140513595833335,11.87145456125,-0.93700814870992,0.357842216385993,0.556029339405774,-7.02923815708303,0.254902291860651
"ILMN_2919850",0.0304847224166657,9.01180381945833,0.93679916388125,0.35794759724626,0.556102020211491,-7.02943425287217,0.25484552721206
"ILMN_1249290",0.0275595398333329,8.92231041608333,0.93675990000666,0.357967398417421,0.556102020211491,-7.02947109062166,0.25484552721206
"ILMN_2838629",-0.0338630170833343,9.23194063220833,-0.936527515280757,0.358084607380305,0.556223188314676,-7.02968908680211,0.254750909849438
"ILMN_2609182",0.152425814166666,12.7902945229167,0.936144855705098,0.358277667025899,0.556435204032207,-7.03004794354082,0.254585401265765
"ILMN_2760183",0.0423008382499996,8.96955299320833,0.936072965417421,0.358313944913986,0.556435204032207,-7.03011534675024,0.254585401265765
"ILMN_2807750",0.0364281419166655,9.35447055820833,0.93602375439141,0.358338779614678,0.556435204032207,-7.03016148345965,0.254585401265765
"ILMN_1229687",-0.0408007436666676,9.40557151125,-0.93510902006574,0.358800616186512,0.557030622906564,-7.03101866120376,0.254120928715381
"ILMN_2483297",-0.0376401845833341,8.90734287154166,-0.93500000808059,0.35885568129967,0.557030622906564,-7.03112076192808,0.254120928715381
"ILMN_2789294",0.0916329199999992,12.4469741841667,0.93499126619491,0.358860097323789,0.557030622906564,-7.03112894910602,0.254120928715381
"ILMN_2723072",0.0435355945833325,9.00810502770833,0.934879007877463,0.358916808614245,0.557030622906564,-7.03123407784707,0.254120928715381
"ILMN_2618408",-0.0330348916666674,9.07818477266667,-0.93487552453775,0.358918568443144,0.557030622906564,-7.03123733977025,0.254120928715381
"ILMN_2682271",-0.0767787333333348,11.1783255116667,-0.934728913163312,0.358992643654357,0.557084635186199,-7.03137462161107,0.254078819544272
"ILMN_2669189",0.0548839164166657,9.51945571304167,0.934587659804566,0.359064021384787,0.557134450157866,-7.03150686742392,0.254039986306518
"ILMN_2512043",-0.0561050066666675,10.6626300466667,-0.934315616330452,0.359201516273058,0.557286832367203,-7.03176151058677,0.253921218378975
"ILMN_2881686",0.0314650890833328,8.998498876125,0.933909141898067,0.35940702005286,0.557544682791975,-7.03214185764118,0.253720321620839
"ILMN_1255323",-0.0544161006666674,9.10519831158333,-0.933745179161317,0.359489937898191,0.557564165967961,-7.03229523754098,0.253705145638995
"ILMN_1239815",-0.0397078374166678,9.431824620625,-0.933728857608521,0.359498192593794,0.557564165967961,-7.03231050426005,0.253705145638995
"ILMN_1225133",-0.0703201284166678,9.34091482479167,-0.933617245198203,0.359554644439376,0.557590754495741,-7.03241489669142,0.253684435958775
"ILMN_3049455",0.0261024881666662,8.897944771,0.933385790522302,0.3596717295081,0.557632172203252,-7.0326313419892,0.253652177866868
"ILMN_2622500",-0.046531394583335,9.21315016004166,-0.933307737603028,0.359711219564839,0.557632172203252,-7.03270432205926,0.253652177866868
"ILMN_2981623",-0.0286274471666668,8.95647580091667,-0.933262157830177,0.35973428151059,0.557632172203252,-7.03274693686239,0.253652177866868
"ILMN_3163539",0.111682727499999,11.3763720629167,0.933253627578683,0.359738597661752,0.557632172203252,-7.03275491200462,0.253652177866868
"ILMN_3114518",-0.164403200000001,14.4987588966667,-0.932895943192042,0.359919610499604,0.557797265848596,-7.03308925882641,0.253523618843325
"ILMN_3162785",-0.0506010064166677,9.14501152929166,-0.932797972545696,0.359969200960781,0.557797265848596,-7.03318081642466,0.253523618843325
"ILMN_2742244",-0.0247993835000008,9.07675891358333,-0.932756284213045,0.359990304006138,0.557797265848596,-7.03321977316914,0.253523618843325
"ILMN_1242888",0.0297715869166656,8.925713757375,0.932732400198288,0.36000239470172,0.557797265848596,-7.03324209147581,0.253523618843325
"ILMN_1252214",0.0641354199166654,9.72342301404167,0.932536491444664,0.360101578911855,0.557890006210645,-7.03342513740654,0.253451418274959
"ILMN_2431237",0.090553711666666,12.7218217508333,0.932318666084395,0.360211880393478,0.55795505976499,-7.03362861890261,0.253400779704115
"ILMN_1236139",0.0667354053333326,10.1173366165,0.932298215190731,0.360222237386519,0.55795505976499,-7.03364772082471,0.253400779704115
"ILMN_3095356",-0.0596483357500006,9.65751416279167,-0.932040020068085,0.36035301280679,0.558096679404336,-7.03388885143293,0.253290561465894
"ILMN_2705227",-0.0675852507500008,9.47539580679167,-0.931756776459572,0.360496511634648,0.558257971346887,-7.03415330345637,0.25316506693588
"ILMN_2686571",-0.143042576666667,11.4243752808333,-0.931410733065007,0.360671878192178,0.558468572443625,-7.03447628721855,0.253001261578536
"ILMN_2798973",0.0525341046666663,9.4089643515,0.931091489340386,0.360833713708607,0.558658178231455,-7.03477415804443,0.252853839187778
"ILMN_2653166",0.0469930466666656,9.16042310816667,0.930883363852637,0.36093924564866,0.558760580544172,-7.03496829859788,0.252774240095455
"ILMN_3020829",0.1268429815,10.4736977734167,0.930769437574499,0.360997021719582,0.558766840846748,-7.03507455250266,0.252769374326952
"ILMN_2588505",0.0381364037499995,8.92274922695833,0.930670686940523,0.361047106664132,0.558766840846748,-7.03516664296306,0.252769374326952
"ILMN_2939424",0.0661837108333318,15.22988475875,0.930642381300215,0.361061463743482,0.558766840846748,-7.03519303786844,0.252769374326952
"ILMN_1220228",-0.041444044083334,9.126467559125,-0.930267359337047,0.36125171684588,0.559000284003361,-7.03554267384816,0.252587971467671
"ILMN_2765196",0.0936690433333329,11.344030415,0.930127391423081,0.361322741335243,0.559049202207725,-7.03567313339958,0.25254996795084
"ILMN_2704690",0.0800369158333324,11.0818318745833,0.9297728480939,0.361502690298682,0.559221644246558,-7.03600350986732,0.252416027900906
"ILMN_2685806",0.0870057150833322,9.633265214625,0.929752459490469,0.36151304037652,0.559221644246558,-7.03602250514563,0.252416027900906
"ILMN_3008497",-0.0284852188333348,8.92295148783333,-0.92952177686371,0.361630157927222,0.559341815526948,-7.0362373962379,0.252322712275939
"ILMN_2753912",0.0261398737499993,9.09681197745833,0.92939192715146,0.361696093722002,0.55937836068927,-7.03635833513847,0.252294338134344
"ILMN_2598103",-0.0417702508333335,9.81234606233333,-0.929319933702005,0.361732654395677,0.55937836068927,-7.03642538132041,0.252294338134344
"ILMN_2616422",0.0443681747499993,9.10359122279167,0.929121306291154,0.361833536768723,0.559473372472677,-7.03661033428946,0.252220578417796
"ILMN_2534090",-0.0662347991666682,10.67434555875,-0.928910931257689,0.361940406143032,0.55955549918275,-7.03680618593398,0.252156831756795
"ILMN_2673768",0.0390070081666658,9.01590090516667,0.928861450145407,0.361965545329638,0.55955549918275,-7.03685224507739,0.252156831756795
"ILMN_2721613",-0.081455618333334,9.23760915408333,-0.928586834458743,0.362105086649854,0.559710216206623,-7.03710782757667,0.252036765986481
"ILMN_2730154",-0.0285468259166669,8.95044300779167,-0.928250238290434,0.362276171109271,0.559913650815537,-7.03742099869027,0.25187894418283
"ILMN_2730266",0.0290906740833337,8.971436076875,0.928153645558385,0.362325277005231,0.559928538437652,-7.03751084960752,0.251867396819826
"ILMN_2611027",-0.0701559700000006,10.6431990433333,-0.927965581524837,0.362420897859092,0.559955636680324,-7.03768576246053,0.251846379258322
"ILMN_2912439",-0.0811439583333342,10.661545955,-0.927803120672038,0.362503514325736,0.559955636680324,-7.03783683594151,0.251846379258322
"ILMN_1251225",0.023026850166666,9.04487824291667,0.927751005130862,0.362530019374528,0.559955636680324,-7.03788529332275,0.251846379258322
"ILMN_2639035",-0.0950277116666676,10.20288273275,-0.927661394580032,0.362575596739232,0.559955636680324,-7.03796860788324,0.251846379258322
"ILMN_2701515",-0.0535415789166673,9.117258311125,-0.927520292670712,0.362647371157617,0.559955636680324,-7.03809978083741,0.251846379258322
"ILMN_2757232",0.100266674999999,11.019323245,0.927519747521193,0.362647648477566,0.559955636680324,-7.03810028759017,0.251846379258322
"ILMN_2949439",0.0596042832499994,9.55459625120833,0.927430880739466,0.362692857283531,0.559955636680324,-7.0381828914664,0.251846379258322
"ILMN_1238688",0.0444606379166654,9.264496052875,0.927350234126934,0.362733887521852,0.559955636680324,-7.03825784810449,0.251846379258322
"ILMN_1225528",0.0282534579999992,8.98192964091667,0.927180393692564,0.362820306617641,0.559955636680324,-7.03841568566953,0.251846379258322
"ILMN_2877280",-0.0500828694166674,9.336926026125,-0.927175728776059,0.362822680437888,0.559955636680324,-7.03842002052927,0.251846379258322
"ILMN_2675681",-0.0384294975833339,9.043016434125,-0.927093748019579,0.362864399392416,0.559955636680324,-7.03849619758377,0.251846379258322
"ILMN_2639543",0.0343710464166657,8.96651735879167,0.927069386040268,0.362876797505458,0.559955636680324,-7.03851883368359,0.251846379258322
"ILMN_2751854",-0.144000310833334,15.04586235375,-0.926998134383709,0.362913059972028,0.559955636680324,-7.03858503446474,0.251846379258322
"ILMN_2882473",-0.0740757450000017,10.6201167775,-0.926981189420984,0.362921684212251,0.559955636680324,-7.0386007775375,0.251846379258322
"ILMN_1246611",-0.170655480000002,12.0510679425,-0.926852234883104,0.362987320859064,0.559955636680324,-7.03872057666225,0.251846379258322
"ILMN_3097868",0.0280689135833326,8.94462614229167,0.926832938278191,0.362997143328019,0.559955636680324,-7.0387385019252,0.251846379258322
"ILMN_1228141",0.0952359684999996,9.41284409775,0.926800038890776,0.363013890370974,0.559955636680324,-7.03876906246624,0.251846379258322
"ILMN_2963974",-0.0641203036666671,9.59328275983333,-0.926585151494443,0.363123288881097,0.560063482959483,-7.0389686484474,0.251762743107374
"ILMN_2431871",-0.049727221166667,9.36283857475,-0.926473758208847,0.363180007479806,0.560090063720488,-7.03907209280424,0.251742131865521
"ILMN_2588411",-0.0466797375000016,15.41790777375,-0.926288062788349,0.363274571901647,0.560174997545914,-7.0392445113788,0.251676279072186
"ILMN_2632187",0.0564764214999991,9.35884511141667,0.926150463926304,0.36334465395385,0.560222164819061,-7.03937225141204,0.251639712598877
"ILMN_2710604",0.0302045699999997,9.41409816466667,0.92604231741748,0.36339974159428,0.560246205251045,-7.03947263690496,0.251621076415593
"ILMN_2482209",-0.056425788916667,9.41288744070833,-0.925886960269437,0.363478887087351,0.560247234660325,-7.03961682588477,0.251620278433642
"ILMN_2757150",0.082513685833333,11.0713736945833,0.925737991679055,0.363554788731843,0.560247234660325,-7.03975506437307,0.251620278433642
"ILMN_2831944",-0.0351491367500015,9.162863291375,-0.92572336544219,0.363562241577906,0.560247234660325,-7.03976863597409,0.251620278433642
"ILMN_2836637",-0.0376905090833341,8.92539320979167,-0.925668204889895,0.363590349727845,0.560247234660325,-7.03981981733395,0.251620278433642
"ILMN_2789562",-0.0571837263333342,9.21674997733333,-0.925576684530238,0.363636988920363,0.560247234660325,-7.03990472928935,0.251620278433642
"ILMN_2726325",0.0807108824999982,12.86940934625,0.925575909645385,0.363637383822179,0.560247234660325,-7.03990544818872,0.251620278433642
"ILMN_2733915",-0.108462776666668,10.49704258,-0.925141658231655,0.363858734632336,0.560527383879201,-7.04030823660615,0.251403165625432
"ILMN_2749669",-0.0468707057500004,9.264759718375,-0.925029400113379,0.363915970471113,0.560554679241257,-7.04041233256314,0.251382017797784
"ILMN_1236960",0.0553353409999983,10.2963277436667,0.924778233393013,0.364044051792351,0.56065015153523,-7.0406451945635,0.25130805612832
"ILMN_2650557",0.0467752151666656,9.28111071483333,0.92472701357192,0.36407017477923,0.56065015153523,-7.04069267430688,0.25130805612832
"ILMN_2774435",0.0415217549166654,9.526686903375,0.924675352226313,0.36409652421167,0.56065015153523,-7.04074056084986,0.25130805612832
"ILMN_1220261",0.0309042439166657,8.89227691670833,0.924596450679383,0.364136769721532,0.560651262183864,-7.04081369238506,0.251307195791275
"ILMN_1213289",0.0604078999999992,10.6434283116667,0.924284922201842,0.364295700678208,0.560835089442195,-7.04110238215128,0.251164821941578
"ILMN_2517656",-0.0309117431666674,9.08478642425,-0.924174921244297,0.364351830324008,0.560860630835167,-7.04120429706236,0.251145043875514
"ILMN_2459858",0.0444984510833324,9.38144437204167,0.923788434180361,0.364549086676013,0.561103384819797,-7.04156228417847,0.250957111435331
"ILMN_1246498",-0.0265304098333345,8.92661164933333,-0.923434172386037,0.364729958034686,0.561313252779427,-7.04189029964346,0.250794703832299
"ILMN_1221719",0.0531682216666653,13.7639195275,0.92330919596427,0.364793780007847,0.561313252779427,-7.04200598888153,0.250794703832299
"ILMN_2438771",-0.093812704166668,11.2274270479167,-0.923272435718897,0.364812553849824,0.561313252779427,-7.04204001463807,0.250794703832299
"ILMN_3110679",-0.035101014000001,8.86088754675,-0.923211410307633,0.364843721580988,0.561313252779427,-7.04209649775399,0.250794703832299
"ILMN_2455501",0.0994757657499994,10.340540399125,0.922717640917731,0.365095971183325,0.561640424166085,-7.04255338636658,0.250541641333285
"ILMN_3090731",0.0471334576666659,9.70140921108333,0.922572353378379,0.365170215548457,0.56169372235468,-7.04268777861966,0.250500429892696
